Iteration,AverageDiscountedReturn,KL,KLBefore,NumTrajs,StdReturn,LossAfter,ProcessExecTime,PolicyExecTime,MaxReturn,dLoss,MinReturn,EnvExecTime,LossBefore,TotalEnvSteps,AverageReturn,GradNorm,Entropy
927,-8.664960414508414,0.001429402967914939,0.002577150473371148,300,0.17499999999999996,-0.15103751420974731,0.3538024425506592,11.260596513748169,-20.0,0.0018913298845291138,-21.25,6.668194055557251,-0.1491461843252182,27840842,-20.025,0.07594282417980193,1.4697095155715942
928,-8.666714247566329,0.0024903484154492617,0.001421962515451014,300,0.3210226714043037,-0.1524551808834076,0.33766865730285645,10.733487367630005,-20.0,-0.000542178750038147,-23.75,6.339925527572632,-0.15299735963344574,27870842,-20.033333333333335,0.1015624329490604,1.4707270860671997
929,-8.660203251420352,0.0025908721145242453,0.0024245837703347206,300,0.0,-0.15444961190223694,0.3533470630645752,11.165042400360107,-20.0,3.643333911895752e-05,-20.0,6.59877347946167,-0.15441317856311798,27900842,-20.0,0.13618586782277434,1.4732928276062012
930,-8.660203251420352,0.0018711339216679335,0.002685775514692068,300,0.0,-0.15166442096233368,0.3409152030944824,10.93812894821167,-20.0,-0.000173911452293396,-20.0,6.479783535003662,-0.15183833241462708,27930842,-20.0,0.06251732240070566,1.4682904481887817
931,-8.66566707825847,0.0017990199849009514,0.0018942435272037983,300,0.10172129679778086,-0.15184028446674347,0.3451530933380127,10.98457646369934,-20.0,0.002172708511352539,-21.25,6.498448133468628,-0.14966757595539093,27960842,-20.008333333333333,0.09057740781592759,1.4635908603668213
932,-8.669388296108378,0.0019730927888303995,0.001821496756747365,300,0.24776781245530843,-0.1516401618719101,0.34019923210144043,10.947726726531982,-20.0,0.0015633255243301392,-22.5,6.489080190658569,-0.15007683634757996,27990842,-20.033333333333335,0.08390421887120388,1.4640741348266602
933,-8.6632843317341,0.0027709773276001215,0.001987575087696314,300,0.10172129679778086,-0.15192151069641113,0.3390543460845947,10.849120855331421,-20.0,-0.0019791722297668457,-21.25,6.4500672817230225,-0.15390068292617798,28020842,-20.008333333333333,0.10187142901511695,1.4588181972503662
934,-8.662698088014622,0.002347182482481003,0.0027906736359000206,300,0.10172129679778086,-0.1512656956911087,0.33831262588500977,10.7974112033844,-20.0,0.001110076904296875,-21.25,6.4091691970825195,-0.15015561878681183,28050842,-20.008333333333333,0.09675748568438548,1.4655929803848267
935,-8.666138966198504,0.00244826334528625,0.0023254791740328074,300,0.1433720877840438,-0.1518438309431076,0.3394815921783447,10.83693790435791,-20.0,0.0006043910980224609,-21.25,6.427504777908325,-0.15123943984508514,28080842,-20.016666666666666,0.0834834872575531,1.4701443910598755
936,-8.683218632724756,0.002138208830729127,0.002472365740686655,300,0.24776781245530843,-0.15198922157287598,0.35213446617126465,11.260457277297974,-20.0,-5.5730342864990234e-06,-22.5,6.6423420906066895,-0.15199479460716248,28110842,-20.033333333333335,0.07635053061895232,1.467841386795044
937,-8.660203251420352,0.0018214596202597022,0.0020808817353099585,300,0.0,-0.15143775939941406,0.3375074863433838,10.728997230529785,-20.0,0.0013857334852218628,-20.0,6.364828109741211,-0.1500520259141922,28140842,-20.0,0.06343368267416859,1.4743198156356812
938,-8.668052521647512,0.0019343721214681864,0.001782253268174827,300,0.24776781245530843,-0.1511356681585312,0.34814953804016113,10.917568445205688,-20.0,0.0002458542585372925,-22.5,6.484823703765869,-0.1508898138999939,28170842,-20.033333333333335,0.06769883446929884,1.4691801071166992
939,-8.663932611535051,0.0024291924200952053,0.0019202135736122727,300,0.10172129679778084,-0.15250593423843384,0.3408844470977783,11.004854917526245,-20.0,0.000577971339225769,-21.25,6.531177282333374,-0.15192796289920807,28200842,-20.008333333333333,0.09536709224734534,1.468446969985962
940,-8.671855673691073,0.0022012984845787287,0.002339186379685998,300,0.22684429314693674,-0.1517099291086197,0.3388652801513672,10.783886909484863,-20.0,-0.0014789700508117676,-22.5,6.404348850250244,-0.15318889915943146,28230842,-20.025,0.09101824763500618,1.4632236957550049
941,-8.663410718744466,0.0024009246844798326,0.0022023983765393496,300,0.10172129679778086,-0.15168824791908264,0.34612464904785156,11.059106826782227,-20.0,-0.00039327144622802734,-21.25,6.52549409866333,-0.15208151936531067,28260842,-20.008333333333333,0.07540619414971379,1.4740386009216309
942,-8.661727889072928,0.0027648434042930603,0.0023011532612144947,300,0.10172129679778086,-0.15313108265399933,0.3516542911529541,11.237372159957886,-20.0,-0.001474529504776001,-21.25,6.66753888130188,-0.15460561215877533,28290842,-20.008333333333333,0.09516036288394851,1.4623055458068848
943,-8.668536584753687,0.002507540863007307,0.0027267278637737036,300,0.10172129679778086,-0.1515268236398697,0.33585047721862793,10.766601085662842,-20.0,0.00029015541076660156,-21.25,6.357998371124268,-0.1512366682291031,28320842,-20.008333333333333,0.08832276270362636,1.4643499851226807
944,-8.661365547826813,0.0023362915962934494,0.0024559234734624624,300,0.10172129679778086,-0.15085214376449585,0.34629011154174805,11.025631189346313,-20.0,0.0022644251585006714,-21.25,6.516035556793213,-0.14858771860599518,28350842,-20.008333333333333,0.07630105445587193,1.4729394912719727
945,-8.662934274399001,0.001888264436274767,0.0023493545595556498,300,0.10172129679778084,-0.15142415463924408,0.3406825065612793,10.79779314994812,-20.0,0.00011338293552398682,-21.25,6.38903546333313,-0.1513107717037201,28380842,-20.008333333333333,0.08102432617470597,1.4744670391082764
946,-8.672538996830209,0.0020515471696853638,0.0019192779436707497,300,0.17499999999999996,-0.1520250290632248,0.3476676940917969,11.162442207336426,-20.0,0.0003515481948852539,-21.25,6.557780504226685,-0.15167348086833954,28410842,-20.025,0.06973708379387857,1.4736230373382568
947,-8.662048682980675,0.002461720257997513,0.0020438609644770622,300,0.10172129679778086,-0.15225183963775635,0.34384799003601074,11.021999835968018,-20.0,-0.0014433711767196655,-21.25,6.541522741317749,-0.153695210814476,28440842,-20.008333333333333,0.0818903297282219,1.4707186222076416
948,-8.66467215329708,0.002120065735653043,0.0025511838030070066,300,0.10172129679778086,-0.1523454338312149,0.34000205993652344,10.736217498779297,-20.0,0.00037232041358947754,-21.25,6.367582321166992,-0.15197311341762543,28470842,-20.008333333333333,0.09646062846170171,1.4669432640075684
949,-8.661940688601476,0.0021702584344893694,0.002095197793096304,300,0.10172129679778086,-0.15144754946231842,0.33653712272644043,10.815295934677124,-20.0,-0.000962182879447937,-21.25,6.408463001251221,-0.15240973234176636,28500842,-20.008333333333333,0.07784767649710804,1.4653528928756714
950,-8.660203251420352,0.0024401682894676924,0.002217461122199893,300,0.0,-0.15302850306034088,0.3458878993988037,11.036720275878906,-20.0,-0.00022970139980316162,-20.0,6.531243324279785,-0.15325820446014404,28530842,-20.0,0.09739897142346149,1.4615967273712158
951,-8.671145055415327,0.0018796221120283008,0.0024609151296317577,300,0.17499999999999996,-0.15072941780090332,0.34273791313171387,10.992044687271118,-20.0,0.00047966837882995605,-21.25,6.512383460998535,-0.15024974942207336,28560842,-20.025,0.07911132355686637,1.456441879272461
952,-8.678041729783805,0.002502013463526964,0.0019462908385321498,300,0.28674417556808757,-0.15212203562259674,0.3397715091705322,10.83531379699707,-20.0,0.0014081001281738281,-22.5,6.417115926742554,-0.1507139354944229,28590842,-20.033333333333335,0.08631398322959387,1.4645744562149048
953,-8.661923314229664,0.0024857493117451668,0.0025450410321354866,300,0.10172129679778086,-0.15303394198417664,0.3440279960632324,11.05642580986023,-20.0,0.0010175257921218872,-21.25,6.535819053649902,-0.15201641619205475,28620842,-20.008333333333333,0.07464830828010979,1.4647656679153442
954,-8.660203251420352,0.002907645422965288,0.0025002649053931236,300,0.0,-0.15356335043907166,0.33699607849121094,10.80274748802185,-20.0,0.0005090236663818359,-20.0,6.383867502212524,-0.15305432677268982,28650842,-20.0,0.10013988052337072,1.4660944938659668
955,-8.66684202185138,0.002086375141516328,0.0027620713226497173,300,0.1433720877840438,-0.15136806666851044,0.34909892082214355,11.063674211502075,-20.0,0.0019243508577346802,-21.25,6.527782201766968,-0.14944371581077576,28680842,-20.016666666666666,0.06552946468035545,1.4576857089996338
956,-8.682330140228423,0.0020897595677524805,0.0020856221672147512,300,0.4536885862938734,-0.1513741910457611,0.3337056636810303,10.808197259902954,-20.0,0.0007115006446838379,-25.0,6.337805509567261,-0.15066269040107727,28710842,-20.05,0.07215448583181608,1.4593545198440552
957,-8.698762513350966,0.0025070970878005028,0.0020477978978306055,300,0.5180090089306689,-0.152265265583992,0.34270167350769043,10.891534328460693,-20.0,-0.0015796422958374023,-26.250000000000007,6.449923992156982,-0.1538449078798294,28740842,-20.05,0.11354407652922259,1.4577000141143799
958,-8.660203251420352,0.0016824508784338832,0.0023720436729490757,300,0.0,-0.15046291053295135,0.3448755741119385,10.957808494567871,-20.0,-0.0013122856616973877,-20.0,6.473372459411621,-0.15177519619464874,28770842,-20.0,0.07829024893690294,1.4592857360839844
959,-8.660203251420352,0.0023817133624106646,0.001695842482149601,300,0.0,-0.15165048837661743,0.3387746810913086,10.752483606338501,-20.0,0.0003404468297958374,-20.0,6.3523945808410645,-0.1513100415468216,28800842,-20.0,0.07767473228772213,1.4640860557556152
960,-8.661610102725193,0.002448063576593995,0.0023736192379146814,300,0.10172129679778086,-0.15154625475406647,0.34009408950805664,10.74041485786438,-20.0,0.0010668784379959106,-21.25,6.357954740524292,-0.15047937631607056,28830842,-20.008333333333333,0.08598226376930097,1.4621028900146484
961,-8.675740175812313,0.0021264159586280584,0.002457883907482028,300,0.20138409955990957,-0.15138477087020874,0.3331794738769531,10.693556785583496,-20.0,0.0006269514560699463,-21.25,6.326305150985718,-0.1507578194141388,28860842,-20.033333333333335,0.08722343749575241,1.4583033323287964
962,-8.660203251420352,0.0025438263546675444,0.0021047808695584536,300,0.0,-0.15183977782726288,0.3375089168548584,10.709421634674072,-20.0,0.0013203471899032593,-20.0,6.326699495315552,-0.15051943063735962,28890842,-20.0,0.08225677718642106,1.4630571603775024
963,-8.68201834526509,0.0016196842771023512,0.0025730852503329515,300,0.32102267140430374,-0.1506797820329666,0.3374490737915039,10.677622318267822,-20.0,0.000903591513633728,-23.75,6.319968223571777,-0.14977619051933289,28920842,-20.033333333333335,0.08411623617602734,1.4561718702316284
964,-8.660203251420352,0.00161459029186517,0.0017115708906203508,300,0.0,-0.1501692682504654,0.3431246280670166,10.870958805084229,-20.0,-0.0012325197458267212,-20.0,6.420022487640381,-0.15140178799629211,28950842,-20.0,0.07044439256542306,1.4583362340927124
965,-8.685878177042714,0.0018362514674663544,0.001598539762198925,300,0.2667968432263687,-0.1503918468952179,0.3382911682128906,10.733970642089844,-20.0,0.0013070851564407349,-22.5,6.377335786819458,-0.14908476173877716,28980842,-20.041666666666668,0.0718069128643248,1.447259783744812
966,-8.666750569260413,0.0017893420299515128,0.001794064068235457,300,0.10172129679778086,-0.15095634758472443,0.33734607696533203,10.8574697971344,-20.0,0.0008839070796966553,-21.25,6.37987494468689,-0.15007244050502777,29010842,-20.008333333333333,0.09472710911091965,1.4509220123291016
967,-8.660203251420352,0.001776425982825458,0.0017963002901524305,300,0.0,-0.15099658071994781,0.33771538734436035,10.73620080947876,-20.0,0.002332255244255066,-20.0,6.352246999740601,-0.14866432547569275,29040842,-20.0,0.07536715327866265,1.4574791193008423
968,-8.660203251420352,0.0024863651487976313,0.001809393404982984,300,0.0,-0.15143916010856628,0.336775541305542,10.761241674423218,-20.0,0.000940665602684021,-20.0,6.357317924499512,-0.15049849450588226,29070842,-20.0,0.08182082575749969,1.4617921113967896
969,-8.660203251420352,0.0020863295067101717,0.002491028280928731,300,0.0,-0.15101350843906403,0.3336348533630371,10.718388795852661,-20.0,0.00036601722240448,-20.0,6.329485177993774,-0.15064749121665955,29100842,-20.0,0.08056512053031607,1.4545036554336548
970,-8.665566341773708,0.0022436047438532114,0.002129982691258192,300,0.2268442931469367,-0.15104719996452332,0.33734560012817383,10.733992338180542,-20.0,0.0004043281078338623,-22.5,6.3381171226501465,-0.15064287185668945,29130842,-20.025,0.08308102107494068,1.4558454751968384
971,-8.66467215329708,0.00212857429869473,0.002229109173640609,300,0.10172129679778086,-0.15183107554912567,0.3402571678161621,10.72275996208191,-20.0,-0.0008936226367950439,-21.25,6.335721015930176,-0.15272469818592072,29160842,-20.008333333333333,0.10280893139016509,1.4549965858459473
972,-8.66222339013739,0.001810921006835997,0.0021374213974922895,300,0.10172129679778086,-0.15122605860233307,0.3366048336029053,10.70226526260376,-20.0,-0.0004905909299850464,-21.25,6.30743408203125,-0.15171664953231812,29190842,-20.008333333333333,0.07995853643896708,1.4599233865737915
973,-8.660203251420352,0.002610968193039298,0.0017958333482965827,300,0.0,-0.15358762443065643,0.33694028854370117,10.737457513809204,-20.0,0.0002678036689758301,-20.0,6.334743499755859,-0.1533198207616806,29220842,-20.0,0.12557693540930615,1.4560706615447998
974,-8.666421972354545,0.0025718037504702806,0.0024804610293358564,300,0.24776781245530843,-0.15079064667224884,0.33617162704467773,10.722101211547852,-20.0,-0.001002475619316101,-22.5,6.32674765586853,-0.15179312229156494,29250842,-20.033333333333335,0.09717122207682437,1.4585554599761963
975,-8.668453251420353,0.002583866473287344,0.002591019030660391,300,0.10172129679778084,-0.1514347493648529,0.3313627243041992,10.727308511734009,-20.0,0.0007759183645248413,-21.25,6.339224576950073,-0.15065883100032806,29280842,-20.008333333333333,0.08635188693687229,1.4626049995422363
976,-8.671368034486804,0.0015179486945271492,0.0027090886142104864,300,0.1433720877840438,-0.15136677026748657,0.340831995010376,10.93178653717041,-20.0,-0.0007572025060653687,-21.25,6.410412311553955,-0.15212397277355194,29310842,-20.016666666666666,0.0676802821652013,1.4619454145431519
977,-8.668344821911809,0.0020166512113064528,0.0015396956587210298,300,0.1433720877840438,-0.1516084372997284,0.3382420539855957,10.778436660766602,-20.0,0.000576406717300415,-21.25,6.378748416900635,-0.15103203058242798,29340842,-20.016666666666666,0.07920884919046114,1.4617046117782593
978,-8.660203251420352,0.0019995460752397776,0.0020261977333575487,300,0.0,-0.1515747606754303,0.3405587673187256,10.819685697555542,-20.0,0.0009460002183914185,-20.0,6.399067640304565,-0.15062876045703888,29370842,-20.0,0.07999326621025897,1.456000804901123
979,-8.664008332651553,0.002429265296086669,0.0018919376889243722,300,0.10172129679778086,-0.15225623548030853,0.33777904510498047,10.730797052383423,-20.0,-0.0001819133758544922,-21.25,6.333136558532715,-0.15243814885616302,29400842,-20.008333333333333,0.08900773348107699,1.4592241048812866
980,-8.673525138483813,0.0015127194346860051,0.002455995650961995,300,0.33592740617910616,-0.15091916918754578,0.332350492477417,10.707762479782104,-20.0,0.0005379766225814819,-23.75,6.321040153503418,-0.1503811925649643,29430842,-20.041666666666668,0.0754368958232939,1.4617434740066528
981,-8.684800047141882,0.001934002386406064,0.0015205556992441416,300,0.37859388972001834,-0.1507917046546936,0.33692479133605957,10.687649011611938,-20.0,0.0007723718881607056,-23.75,6.3203511238098145,-0.1500193327665329,29460842,-20.05,0.08388839477581259,1.4627439975738525
982,-8.663330963791113,0.002627723617479205,0.0019038582686334848,300,0.1433720877840438,-0.1525879055261612,0.3376138210296631,10.683274030685425,-20.0,0.0002186894416809082,-21.25,6.323461532592773,-0.15236921608448029,29490842,-20.016666666666666,0.10932340473900164,1.4654450416564941
983,-8.66357601785934,0.002742958487942815,0.0025291747879236937,300,0.10172129679778086,-0.1511286497116089,0.3355698585510254,10.722136497497559,-20.0,0.0005743652582168579,-21.25,6.349773168563843,-0.15055428445339203,29520842,-20.008333333333333,0.07525692115629488,1.4595332145690918
984,-8.66142544760062,0.001979852793738246,0.0026834539603441954,300,0.10172129679778086,-0.15078604221343994,0.3357255458831787,10.717911005020142,-20.0,0.00028933584690093994,-21.25,6.340289115905762,-0.150496706366539,29550842,-20.008333333333333,0.08275577640451741,1.4629791975021362
